genes,reactions,density,cluster,Refseq_ID,Mycobrowser_Version,Feature,Start,Stop,Score,Strand,Frame,Name,Function,Product,Comments,UniProt_AC,Is_Pseudogene,Functional_Category,Protein Data Bank,PFAM,UniProt,Gene Ontology,Enzyme Classification,Drug Resistance Mutations,InterPro,UniProtKB/TrEMBL,SWISS-MODEL,Orthologues M. leprae,Orthologues M. marinum,Orthologues M. smegmatis,Orthologues M. bovis,Orthologues M. lepromatosis,Orthologues M. tuberculosis,Orthologues M. abscessus,Orthologues M. haemophilum,Orthologues M. orygis
Rv1323,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1485862,1487031,.,+,0.0,fadA4,"Function unknown, but supposed involvement in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].",Probable acetyl-CoA acetyltransferase FadA4 (acetoacetyl-CoA thiolase),"Rv1323, (MTCY130.08), len: 389 aa. Probable fadA4, acetyl-CoA acetyltransferase, equivalent to THIL_MYCLE|P46707 possible acetyl-CoA C-acetyltransferase from Mycobacterium leprae (393 aa), FASTA scores: opt: 2218, E(): 0, (87.0% identity in 392 aa overlap). Also highly similar to others e.g. CAB70629.1|AL137242 probable acetoacetyl-CoA thiolase from Streptomyces coelicolor (401 aa); T51772 acetyl-CoA C-acetyltransferase [validated] from Alcaligenes latus (392 aa); etc. Some homologies indicate ATA start codon. Contains PS00098 Thiolases acyl-enzyme intermediate signature, PS00737 Thiolases signature 2, and PS00099 Thiolases active site. Belongs to the thiolase family.",P9WG69,No,lipid metabolism,,P66926,P9WG69,"GO:0008152,GO:0003985",2.3.1.9,,,,P9WG69,"ML2162,ML2162c",MMAR_4075,MSMEG_4920,Mb1358,,,,,
Rv0632c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,728583,729278,.,-,0.0,echA3,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA3 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0632c, (MTCY20H10.13c), len: 231 aa. Probable echA3, enoyl-CoA hydratase, almost identical to the MTU88877_1 enoyl-CoA hydratase of Mycobacterium tuberculosis field isolate NTI64719, FASTA score: (92.4% identity in 184 aa overlap). Also similar to others e.g. P24162|ECHH_RHOCA enoyl-CoA hydratase from Rhodobacter capsulatus (Rhodopseudomonas capsulata) (257 aa), FASTA scores: opt: 206, E(): 6.3e-07, (31.5% identity in 232 aa overlap); etc.",I6Y8B5,No,lipid metabolism,,P96907,I6Y8B5,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6Y8B5,ML1913,MMAR_0962,MSMEG_1331,Mb0649c,,,,,
Rv1472,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1659763,1660620,.,+,0.0,echA12,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA12 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1472, (MTV007.19), len: 285 aa. Possible echA12, enoyl-CoA hydratase, highly similar to P53526|ECHH_MYCLE|NP_301896.1|NC_002677 possible enoyl-CoA hydratase/isomerase from Mycobacterium leprae (294 aa), FASTA scores: opt: 1265, E(): 0, (72.0% identity in 271 aa overlap). Also similar to others e.g. CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli strain K12 (262 aa); CAC44593.1|AL596162 putative enoyl-CoA hydratase from Streptomyces coelicolor (275 aa); etc. Also similar to others from Mycobacterium tuberculosis e.g. ECHA16|Rv2831|MTCY16B7.11c (249 aa), FASTA scores: opt: 232, E(): 1.3e-15, (33.8% identity in 204 aa overlap); etc.",P9WNN7,No,lipid metabolism,,O53163,P9WNN7,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNN7,"ML1241,ML1817c",MMAR_2278,MSMEG_3139,Mb1507,,,,,
Rv3546,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3985557,3986732,.,+,0.0,fadA5,"Function unknown, but involved in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].",Probable acetyl-CoA acetyltransferase FadA5 (acetoacetyl-CoA thiolase),"Rv3546, (MTCY03C7.10c), len: 391 aa. Probable fadA5, acetyl-CoA acetyltransferase, similar to many e.g. Q9AA29|CC0779 from Caulobacter crescentus (390 aa), FASTA scores: opt: 999, E(): 7.1e-54, (43.5% identity in 400 aa overlap); Q9K783|BH3487 from Bacillus halodurans (393 aa), FASTA scores: opt: 843, E(): 2.6e-44, (37.45% identity in 398 aa overlap); Q9RRK9|DR2480 from Deinococcus radiodurans (399 aa), FASTA scores: opt: 826, E(): 2.8e-43, (38.15% identity in 396 aa overlap); P45369|THIL_CHRVI|PHBA from Chromatium vinosum (394 aa) FASTA scores: opt: 790, E(): 4.5e-41, (39.4% identity in 401 aa overlap); etc. Contains PS00737 Thiolases signature 2. Belongs to the thiolase family.",I6XHI4,No,lipid metabolism,,P71855,I6XHI4,"GO:0008152,GO:0003985",2.3.1.9,,,,I6XHI4,,MMAR_5033,MSMEG_5996,Mb3576,,,,,
Rv0859,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,955077,956288,.,+,0.0,fadA,"Function unknown, but involvement in lipid degradation.",Possible acyl-CoA thiolase FadA,"Rv0859, (MTV043.52), len: 403 aa. Possible fadA, acyl-CoA thiolase, equivalent to NP_302423.1|NC_002677 putative beta-ketoadipyl CoA thiolase from Mycobacterium leprae (403 aa). Also highly similar to acyl/acetyl-CoA thiolases and beta-ketoadipyl CoA thiolases, e.g. T35428 probable acetyl CoA acetyltransferase (thiolase) from Streptomyces coelicolor (404 aa); NP_250427.1|NC_002516 probable acyl-CoA thiolase from Pseudomonas aeruginosa (401 aa); NP_106253.1|NC_002678 probable acyl-CoA thiolase from Mesorhizobium loti (402 aa); NP_248919.1|NC_002516|PcaF beta-ketoadipyl CoA thiolase PcaF from Pseudomonas aeruginosa (401 aa); etc. Contains PS00098 Thiolases acyl-enzyme intermediate signature, PS00737 Thiolases signature 2 and PS00099 Thiolases active site.",O53871,No,lipid metabolism,,O53871,O53871,"GO:0008152,GO:0008415",2.3.1.-,,,,O53871,"ML2162,ML2162c",MMAR_4677,MSMEG_5721,Mb0882,,,,,
Rv0972c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1082584,1083750,.,-,0.0,fadE12,"Function unknown, but involved in lipid degradation.",Acyl-CoA dehydrogenase FadE12,"Rv0972c, (MTCY10D7.02), len: 388 aa. fadE12, acyl-CoA dehydrogenase, highly similar to many e.g. CAB95893.1|AL359988 putative acyl CoA dehydrogenase from Streptomyces coelicolor (382 aa); P45857|ACDB_BACSU from Bacillus subtilis (379 aa), FASTA scores: opt: 576, E(): 2.3e-26, (29.7% identity in 381 aa overlap); etc.",P9WQG3,No,lipid metabolism,,P71539,P9WQG3,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P9WQG3,ML0167,MMAR_4535,MSMEG_5494,Mb0997c,,,,,
Rv3573c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,4014077,4016212,.,-,0.0,fadE34,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE34,"Rv3573c, (MTCY06G11.20c), len: 711 aa. Probable fadE34, acyl-CoA dehydrogenase, similar to others, especially in C-terminal half, e.g. Q9RJX2|SCF37.29c from Streptomyces coelicolor (393 aa) FASTA scores: opt: 780, E(): 2.8e-39, (44.1% identity in 347 aa overlap); Q9A6N8|CC2049 from Caulobacter crescentus (401 aa), FASTA scores: opt: 705, E(): 8.7e-35, (41.5% identity in 342 aa overlap); Q9EX72|MLHC from Rhodococcus erythropolis (324 aa), FASTA scores: opt: 673, E(): 6.1e-33, (42.05% identity in 283 aa overlap); P41367|ACDM_PIG|ACADM from Sus scrofa (Pig)(421 aa) FASTA scores: opt: 325, E(): 4.9e- 13, (28.5% identity in 368 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. P95097|FADE22|Rv3061c|MTCY22D7.20 (721 aa), FASTA scores: opt: 1635, E(): 2.7e-90, (42.65% identity in 729 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",P96855,No,lipid metabolism,,P96855,P96855,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P96855,ML0340,MMAR_5068,MSMEG_6041,Mb3604c,,,,,
Rv0672,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,771484,773112,.,+,0.0,fadE8,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE8,"Rv0672, (MTCI376.02c), len: 542 aa. Probable fadE8, acyl-CoA dehydrogenase, highly similar to many e.g. CAC33951.1|AL589708 putative acyl-CoA dehydrogenase from Streptomyces coelicolor (557 aa); P33224|AIDB_ECOLI|B4187 aidb protein (acyl-CoA dehydrogenases family) from Escherichia coli strain K12 (546 aa), FASTA scores: opt: 1369, E(): 0, (44.1% identity in 524 aa overlap); etc. Also similar to several other M. tuberculosis proteins e.g. Rv0154c|MTCI5.28c FASTA score: (26.3% identity in 342 aa overlap); etc. Contains acyl-CoA dehydrogenases signature 2 (PS00073). Belongs to the acyl-CoA dehydrogenases family.",I6X9J0,No,lipid metabolism,,O86368,I6X9J0,"GO:0055114,GO:0003995",1.3.99.-,,,,I6X9J0,"ML1888,ML1888c",MMAR_1001,MSMEG_1387,Mb0691,,,,,
Rv0243,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,292171,293493,.,+,0.0,fadA2,"Function unknown, but involved in lipid degradation [catalytic activity: acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA].",Probable acetyl-CoA acyltransferase FadA2 (3-ketoacyl-CoA thiolase) (beta-ketothiolase),"Rv0243, (MTV034.09), len: 440 aa. Probable fadA2, acetyl-CoA acyltransferase (3-acyl-CoA thiolase), equivalent, but shorter 17 aa, to AL022486|MLCB1883_14T44879 acetyltransferase from Mycobacterium leprae (457 aa), FASTA scores: opt: 250 7, E(): 0, (87.6% identity in 435 aa overlap). Also highly similar to many e.g. G83046|PA478 probable acyl-CoA thiolase from Pseudomonas aeruginosa (425 aa); AB77293.1|AL160312 putative ketoacyl CoA thiolase from Streptomyces coelicolor (428 aa); P76503|7449731|YFCY_ECOLI|D65007|B2342 probable 3-ketoacyl-CoA thiolase (acetyl-CoA acyltransferase) (beta-ketothiolase) from Escherichia coli strain K-12 (436 aa), FASTA scores: opt: 914, E(): 0, (38.2% identity in 434 aa overlap); P55084|ECHB_HUMAN mitochondrial trifunctonal enzyme (474 aa), FASTA scores: opt: 881, E(): 0, (37.7 identity in 451 aa overlap). Contains PS00099 Thiolases active site. Belongs to the thiolase family.",O86361,No,lipid metabolism,,O86361,O86361,"GO:0008152,GO:0003988",2.3.1.16,,,,O86361,"ML2564,ML2564c",MMAR_0504,MSMEG_0373,Mb0249,,,,,
Rv3373,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3787726,3788367,.,+,0.0,echA18,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA18 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv3373, (MTV004.31), len: 213 aa. Probable echA18, enoyl-CoA hydratase, similar to others e.g. P97087|CRT from Clostridium thermosaccharolyticum (Thermoanaerobacterium thermosaccharolyticum) (259 aa), FASTA scores: opt: 423, E(): 3.4e-20, (37.95% identity in 174 aa overlap); Q9X7Q4|SC5F2A.31c from Streptomyces coelicolor (257 aa), FASTA scores: opt: 399, E(): 1.2e-18, (45.05% identity in 171 aa overlap); BAB52005|MLL5584 from Rhizobium loti (Mesorhizobium loti) (257 aa), FASTA scores: opt: 385, E(): 9.6e-18, (41.95% identity in 174 aa overlap); etc. Also some similarity to 3-hydroxybutyryl-CoA dehydratases e.g. P52046|CRT_CLOAB from Clostridium acetobutylicum (261 aa), FASTA scores: opt: 414, E(): 1.3e-19, (38.3% identity in 175 aa overlap). And similar to other hydratases from Mycobacterium tuberculosis e.g. O53418|ECH8_MYCTU|Rv1070c|MT1100|MTV017.23c probable enoyl-CoA hydratase (257 aa), FASTA scores: opt: 365, E(): 1.9e-16, (39.1% identity in 174 aa overlap). Belongs to the enoyl-CoA hydratase/isomerase family. Note that this homology extends across the stop codon and directly into the next ORF MTV004.29, suggesting a possible readthrough of the TGA stop codon.",O50402,No,lipid metabolism,,O50402,O50402,"GO:0008152,GO:0004300",4.2.1.17,,,,O50402,,,,Mb3408,,,,,
Rv3761c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,4205862,4206917,.,-,0.0,fadE36,"Function unknown, but possibly involvement in lipid degradation.",Possible acyl-CoA dehydrogenase FadE36,"Rv3761c, (MTV025.109c), len: 351 aa. Possible fadE36, acyl-CoA dehydrogenase, similar to many conserved hypothetical proteins and showing some similarity with few acyl-CoA dehydrogenases, e.g. Q9APX7|FADE36 FADE36 protein from Pseudomonas aeruginosa (360 aa), FASTA scores: opt: 147, E(): 0.046, (26.15% identity in 214 aa overlap); part of AAB52261.2|U97002 protein similar to acyl-CoA dehydrogenases and epoxide hydrolases from Caenorhabditis elegans (985 aa), FASTA score: (31.2% identity in 324 aa overlap). C-terminal part is highly similar to Q50095|U1740AK|MLU15183_45 hypothetical protein from Mycobacterium leprae cosmid B174 (122 aa), FASTA scores: opt: 341, E(): 7.3e-15, (57.6% identity in 99 aa overlap). Contains PS00339 Aminoacyl-transfer RNA synthetases class-II signature 2.",O69727,No,lipid metabolism,,O69727,O69727,"GO:0016491,GO:0055114",1.3.99.-,,,,O69727,ML2365,MMAR_5304,MSMEG_6337,Mb3787c,,,,,
Rv2500c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,2813727,2814911,.,-,0.0,fadE19,"Function unknown, but seems involved in metabolism of small branched-chain fatty acids and macrolide antibiotic production. Catalyses the alpha, beta-dehydrogenation of acyl-CoA esters and transfer electrons to ETF, the electron transfer protein.",Possible acyl-CoA dehydrogenase FadE19 (MMGC),"Rv2500c, (MTCY07A7.06c), len: 394 aa. Possible fadE19 (alternate gene name: mmgC), acyl-CoA dehydrogenase, similar to many e.g. Q9XCG6|ACDH from Streptomyces coelicolor (386 aa), FASTA scores: opt: 1714, E(): 1.1e-98, (69.45% identity in 383 aa overlap); Q9XCG5|ACDH from Streptomyces avermitilis (386 aa), FASTA scores: opt: 1713, E(): 1.3e-98, (70.0% identity in 383 aa overlap); Q9L7W5|FENK from Bacillus subtilis (370 aa), FASTA scores: opt: 1094, E(): 2.3e-60, (48.4% identity in 372 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, PS00073 Acyl-CoA dehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",I6Y0W5,No,lipid metabolism,,O06164,I6Y0W5,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y0W5,ML0438,MMAR_3847,MSMEG_4715,Mb2528c,,,,,
Rv3516,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3952544,3953335,.,+,0.0,echA19,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA19 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv3516, (MTV023.23), len: 263 aa. Possible echA19, enoyl-CoA hydratase, similar to other e.g. Q9ZHG2|ECHA1 from Rhodococcus fascians (275 aa) FASTA scores: opt: 613, E(): 6.4e-32, (45.15% identity in 259 aa overlap); P76082|PAAF_ECOLI|B1393 from Escherichia coli strain K12 (255 aa), FASTA scores: opt: 523, E(): 3.3e-26, (33.6% identity in 256 aa overlap); Q9I393|PA1629 from Pseudomonas aeruginosa (261 aa), FASTA scores: opt: 475, E(): 3.8e-23, (36.85% identity in 247 aa overlap); etc. Also similar to many carnitine racemases eg BAB52369|MLL6015 from Rhizobium loti (Mesorhizobium loti) (257 aa), FASTA scores: opt: 546, E(): 1.1e-27, (36.65% identity in 251 aa overlap). Similar to several putative enoyl-CoA hydratases from Mycobacterium tuberculosis, e.g. P96404|ECHA1|Rv0222|MTCY08D5.17 (262 aa), FASTA scores: opt: 630, E(): 5.1e-33, (44.5% identity in 254 aa overlap); and O53783|ECHA5|Rv0675|MTV040.03 (263 aa) FASTA scores: opt: 499, E(): 1.1e-24, (40.5% identity in 252 aa overlap). Could belong to the enoyl-CoA hydratase/isomerase family.",O53561,No,lipid metabolism,,O53561,O53561,"GO:0008152,GO:0004300",4.2.1.17,,,,O53561,"ML0351,ML0351c",MMAR_5002,MSMEG_5915,Mb3545,,,,,
Rv1141c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1268203,1269009,.,-,0.0,echA11,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA11 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1141c, (MTCI65.08c), len: 268 aa. Probable echA11, enoyl-CoA hydratase, similar to others e.g. P24162|ECHH_RHOCA probable enoyl-CoA hydratase from Rhodobacter capsulatus(257 aa); CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli (262 aa), FASTA scores: opt: 513, E():1e-25, (36.1% identity in 249 aa overlap); etc. Also similarity with naphthoate synthases. Also highly similar to downstream ORF Rv1142c|MTCI65.09|echA10 probable enoyl-CoA hydratase from Mycobacterium tuberculosis (268 aa), FASTA scores: opt: 1225, E(): 0, (72.3% identity in 267 aa overlap).",O06541,No,lipid metabolism,,O06541,O06541,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O06541,,,MSMEG_5185,Mb1173c,,,,,
Rv0244c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,293798,295633,.,-,0.0,fadE5,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE5,"Rv0244c, (MTV034.10c), len: 611 aa. Probable fadE5, acyl-CoA dehydrogenase, equivalent to AL022486|MLCB1883_15 from Mycobacterium leprae (611 aa), FASTA scores: opt: 3598, E(): 0, (89.4% identity in 611 aa overlap). Also highly similar to AL0211|MTV007.14 from Mycobacterium tuberculosis (609 aa), FASTA scores: opt: 2576, E(): 0, (64.6% identity in 611 aa overlap); and to various other bacterial proteins described as putative acyl-CoA dehydrogenases e.g. AE0010|AE001025_6 from Archaeoglobus fulgidus (387 aa), FASTA scores: opt: 229, E(): 6.8e-08, (29.8% identity in 409 aa overlap); etc.",O53666,No,lipid metabolism,,O53666,O53666,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53666,ML2563,MMAR_0505,MSMEG_0406,Mb0250c,,,,,
Rv0675,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,774783,775574,.,+,0.0,echA5,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA5 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0675, (MTV040.03), len: 263 aa. Probable echA5, enoyl-CoA hydratase, similar to several e.g. NP_252116.1|NC_002516 probable enoyl CoA-hydratase/isomerase from Pseudomonas aeruginosa (256 aa); Q20376 protein similar to enoyl-CoA hydratase from Caenorhabditis elegans (258 aa), FASTA scores: opt: 697, E(): 0, (47.3% identity in 245 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. Z92669|MTCY8D5_17 (262 aa), FASTA scores: opt: 493, E(): 3.6e-25, (39.1% identity in 243 aa overlap); etc.",I6Y4E8,No,lipid metabolism,,Q7D9G0,I6Y4E8,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6Y4E8,"ML1885,ML1885c",MMAR_1004,MSMEG_1390,Mb0694,,,,,
Rv1715,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1942659,1943573,.,+,0.0,fadB3,Thought to be involved in fatty acid degradation. FADB and FADA are the alpha and beta subunits of the multifunctional enzyme complex of the fatty acid degradation cycle [catalytic activity: (S)-3-hydroxybutanoyl-CoA + NADP+ = 3-acetoacetyl-CoA + NADPH].,Probable 3-hydroxybutyryl-CoA dehydrogenase FadB3 (beta-hydroxybutyryl-CoA dehydrogenase) (BHBD),"Rv1715, (MTV048.02), len: 304 aa. Probable fadB3, 3-hydroxybutyryl-CoA dehydrogenase, highly similar to many e.g. NP_107236.1|NC_002678 3-hydroxybutyryl-CoA dehydrogenase from Mesorhizobium loti (309 aa); NP_250319.1|NC_002516 probable 3-hydroxyacyl-CoA dehydrogenase from Pseudomonas aeruginosa (509 aa); P45856|HBD_BACSU probable 3-hydroxybutyryl-CoA dehydrogenase from Bacillus subtilis (287 aa), FASTA scores: opt: 488, E(): 1.5e-24, (38.7% identity in 279 aa overlap); etc. Could belong to the 3-hydroxyacyl-CoA dehydrogenase family.",L7N688,No,lipid metabolism,,Q7D836,L7N688,"GO:0050662,GO:0006631,GO:0055114,GO:0008691",1.1.1.157,,,,L7N688,,,MSMEG_6791,"Mb1742,Mb1743",,,,,
Rv1912c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,2158087,2159091,.,-,0.0,fadB5,Thought to be involved in fatty acid degradation. FADB and FADA are the alpha and beta subunits of the multifunctional enzyme complex of the fatty acid degradation cycle.,Possible oxidoreductase FadB5,"Rv1912c, (MTCY180.06), len: 334 aa. Possible fadB5, oxidoreductase, similar to various oxidoreductases: 3-hydroxyacyl-CoA dehydrogenase, quinone oxidoreductases, and polyketide synthases, e.g. NP_104067.1|NC_002678 probable oxidoreductase from Mesorhizobium loti (308 aa); NP_464140.1|NC_003210 protein similar to oxidoreductase from Listeria monocytogenes (313 aa); NP_193889.1|NC_003075 putative NADPH quinone oxidoreductase from Arabidopsis thaliana (325 aa); NP_001880.2|NM_001889 crystallin, zeta; quinone oxidoreductase; NADPH:quinone reductase from Homo sapiens (329 aa); part 2983 to 3197 of T17410 polyketide synthase type I from Streptomyces venezuelae (3739 aa); Q53927|SCBAC20F6.16 hydroxyacyl-CoA dehydrogenase from Streptomyces coelicolor (329 aa), FASTA scores: opt: 621, E(): 2e-30, (39.5% identity in 349 aa overlap); etc. Also similar to many hypothetical Mycobacterium tuberculosis proteins including: MTCY24G1.09, MTCY13D12.11, MTCY19H9.01, MTCY24G1.03, MTCY03A2.17c, etc. Contains quinone oxidoreductase/zeta-crystallin signature (PS01162).",O07721,No,lipid metabolism,,O07721,O07721,"GO:0055114,GO:0008270,GO:0003960",1.6.5.5,,,,O07721,ML2002,MMAR_2814,,Mb1947c,,,,,
Rv1679,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,1903299,1904420,.,+,0.0,fadE16,"Function unknown, but involvement in lipid degradation.",Possible acyl-CoA dehydrogenase FadE16,"Rv1679, (MTV047.14, MTCI125.01), len: 373 aa. Possible fadE16, acyl-CoA dehydrogenase, similar to acyl/butyryl-CoA dehydrogenases e.g. NP_244665.1|NC_002570 acyl-CoA dehydrogenase from Bacillus halodurans (380 aa); NP_000008.1|NM_000017 acyl-Coenzyme A dehydrogenase from Homo sapiens (412 aa); Z99113|BSUB0010_119 from Bacillus subtilis (380 aa), FASTA scores: opt: 439, E(): 3.4e-20, (29.6% identity in 287 aa overlap); etc. Weakly similar to many dehydrogenases and to P31571|CAIA_ECOLI probable carnitine operon oxidoreductase from Escherichia coli (380 aa), FASTA scores: opt: 109, E(): 0.0066, (28.6% identity in 98 aa overlap).",O53926,No,lipid metabolism,,O53926,O53926,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53926,,,,Mb1706,,,,,
Rv1933c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,2183866,2184957,.,-,0.0,fadE18,"Function unknown, but supposed involvement in lipid degradation.",Probable acyl-CoA dehydrogenase FadE18,"Rv1933c, (MTCY09F9.31), len: 363 aa. Probable fadE18, acyl-CoA dehydrogenase, similar to many e.g. CAB61609.1|AL133210 putative acyl-CoA dehydrogenase from Streptomyces coelicolor (362 aa); NP_421282.1|NC_002696 acyl-CoA dehydrogenase family protein from Caulobacter crescentus (344 aa); ACDS_RAT|P15651 short-chain specific acyl-CoA dehydrogenase from Rattus norvegicus (Rat) (412 aa), fasta scores: opt: 239, E(): 2.1e-08, (28.4% identity in 331 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. N-terminus of fadE22 (721 aa); fadE33 (318 aa); N-terminus of fadE34 (711 aa); etc. Could belong to the acyl-CoA dehydrogenases family.",P95281,No,lipid metabolism,,P95281,P95281,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P95281,,MMAR_2861,,Mb1968c,,,,,
Rv3274c,FAD_6,1.0,0,NC_000962.3,Mycobrowser_v4,CDS,3656920,3658089,.,-,0.0,fadE25,"Function unknown, but involved in lipid degradation [catalytic activity: acyl-CoA + ETF = 2,3-dehydroacyl-CoA + reduced ETF].",Probable acyl-CoA dehydrogenase FadE25,"Rv3274c, (MTCY71.14c), len: 389 aa. Probable fadE25, Acyl-CoA Dehydrogenase, equivalent to P46703|ACDP_MYCLE|FADE25|ACD|ML0737|B1308_F1_34 probable acyl-CoA dehydrogenase FADE25 from Mycobacterium leprae (389 aa), FASTA scores: opt: 2394, E(): 3.8e-143, (92.05% identity in 389 aa overlap). Also similar to many e.g. Q9RIQ5|fade fatty acid acyl-CoA dehydrogenase from Streptomyces lividans (385 aa), FASTA scores: opt: 1692, E(): 4.9e-99, (67.35% identity in 383 aa overlap); P45867|ACDA_BACSU|ACD from Bacillus subtilis (379 aa), FASTA scores: opt: 1212, E(): 7.2e-69, (51.85% identity in 376 aa overlap); Q9K6D1|ACDA|BH3798 from Bacillus halodurans (380 aa), FASTA scores: opt: 1209, E(): 1.1e-68, (51.7% identity in 377 aa overlap); P52042|ACDS_CLOAB|BCD from Clostridium acetobutylicum (379 aa), FASTA scores: opt: 1056, E(): 4.6e-59, (44.6% identity in 379 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, PS00073 Acyl-CoA dehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",P9WQG1,No,lipid metabolism,,P63427,P9WQG1,"GO:0055114,GO:0003995",1.3.99.-,,,,P9WQG1,ML0737,MMAR_1262,MSMEG_1821,Mb3302c,,,,,
